Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
11,1,2,1,5,4,3,62,0,3,2,3,0,20,15649.0909090909,3,0,1,1,1,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,4,2,3,31,0,5,2,4,0,40,16749.0523474856,2,0,1,1,2,0,2,2,2,4,4,0,0,0,0,0
10,1,3,2,1,5,4,48,1,5,2,4,0,23,20284.1752365771,3,0,1,1,5,0,2,3,4,1,4,0,0,0,0,0
5,1,1,2,1,4,4,29,0,2,2,4,0,18,110.0,4,0,1,1,2,0,2,1,4,4,4,0,0,0,0,1
2,2,5,1,5,2,2,41,0,2,2,3,0,30,15486.069513102,3,0,2,1,0,0,2,4,1,1,4,0,0,0,0,0
11,1,2,1,5,5,5,41,1,4,2,4,0,40,15049.2628663858,3,0,1,1,7,0,2,2,2,4,4,0,0,0,0,0
5,2,1,1,7,2,3,25,1,4,2,2,0,10,21319.1852567187,1,0,1,1,0,0,2,1,4,3,4,0,0,0,0,0
8,1,2,2,2,2,2,65,0,4,1,4,0,5,21622.7647709466,3,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
10,1,1,1,3,4,4,74,0,5,2,4,0,20,11482.8429004748,1,0,1,2,0,0,2,1,2,2,4,0,0,0,0,0
7,1,2,1,3,5,4,59,0,5,2,4,0,25,16909.0909090909,2,0,1,1,7,0,2,2,1,4,1,0,0,0,0,0
8,1,2,1,6,1,3,25,1,4,2,4,0,20,8496.19857464411,2,0,1,1,2,0,3,2,3,3,4,0,0,0,0,0
3,2,2,1,5,3,2,22,1,3,2,1,0,25,19972.5115407171,1,1,1,1,0,0,1,1,1,4,4,0,0,0,0,0
11,1,2,1,6,4,5,85,0,5,2,4,0,10,29039.9387983537,2,0,1,1,3,0,2,2,4,3,4,0,0,0,0,0
6,1,2,1,7,2,2,60,1,3,2,4,0,30,15812.7196359639,2,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
7,2,2,1,6,3,2,29,1,5,2,4,0,10,12107.770734485,2,0,1,1,10,0,3,2,3,4,2,0,0,0,0,0
8,1,4,2,2,4,3,33,1,3,2,4,0,20,12848.1705950389,2,0,2,2,14,0,3,2,4,1,3,0,0,0,0,0
8,1,2,1,6,2,3,53,0,3,2,3,0,25,12139.1116980446,3,0,2,1,3,0,2,2,3,3,3,0,0,0,0,0
7,2,4,1,4,1,2,39,1,4,2,1,0,60,26806.4940096016,3,0,1,1,2,0,3,2,2,3,2,1,0,0,0,0
10,1,4,2,1,2,3,31,1,3,2,4,0,35,12107.9892858748,2,2,2,1,3,0,2,2,4,4,4,0,0,0,0,0
7,1,3,1,5,4,4,29,1,5,1,4,0,10,21903.8326765663,2,1,1,2,6,0,2,2,4,3,4,0,0,0,0,0
6,1,2,2,1,2,2,37,1,2,2,1,0,15,3760.0,3,0,1,2,9,0,2,2,4,1,1,0,0,0,0,0
7,1,5,1,3,1,3,33,0,3,2,4,0,40,25258.5757551555,2,1,2,1,0,0,3,2,4,2,4,0,0,0,0,0
7,1,5,2,1,4,4,45,1,3,2,4,0,20,10664.9052388313,4,0,1,2,3,0,2,3,2,3,2,1,0,0,0,0
11,2,2,1,3,4,4,57,0,3,2,4,0,45,18288.3785270997,2,0,2,1,4,0,2,2,4,3,4,0,0,0,0,0
7,1,4,1,5,3,3,24,1,4,2,4,0,32,16047.2235869567,4,0,3,1,7,0,3,4,2,4,4,0,0,0,0,0
5,1,1,1,7,4,3,41,1,5,2,4,0,30,7192.95182802904,1,0,1,1,3,0,2,1,4,1,4,0,1,0,0,0
8,1,2,2,1,4,3,41,0,4,2,4,0,20,16635.0867133028,2,0,1,1,28,0,3,2,4,1,3,0,0,0,0,0
8,1,4,1,4,5,4,47,0,5,1,4,0,12,15544.0,4,0,2,1,3,3,2,3,4,1,1,0,0,0,0,0
5,2,2,1,4,5,3,43,1,3,1,2,0,15,14243.4597334073,1,0,1,1,21,0,2,1,4,1,2,0,0,0,0,0
10,1,1,1,6,5,5,69,0,4,2,1,0,40,16640.3323801774,1,0,1,1,0,0,1,1,2,1,4,0,0,0,0,0
5,2,4,1,6,2,3,25,1,3,2,2,0,35,9462.75266008961,2,2,1,1,0,0,1,2,4,4,4,0,0,0,0,0
7,1,3,1,7,3,2,48,1,4,2,4,0,45,8048.46513525347,3,0,1,1,20,0,2,2,4,1,4,0,0,0,0,0
7,1,3,1,6,3,3,36,1,5,1,4,0,6,10573.0055644927,3,1,2,1,10,0,2,2,1,1,3,0,0,0,0,0
9,1,2,2,2,2,3,57,1,3,2,3,0,7,22531.7824053066,4,0,2,1,5,0,2,2,4,1,2,0,0,0,0,0
8,1,4,1,8,2,3,44,0,4,2,4,0,30,13518.6220951733,3,0,1,1,1,0,2,2,4,3,4,0,0,0,0,0
7,1,2,1,5,2,4,62,1,3,1,2,0,18,15314.7283537912,2,0,1,2,0,0,2,2,4,4,4,0,0,0,0,0
7,1,4,1,5,2,3,55,1,3,2,4,0,18,15996.9707022293,4,0,1,1,4,0,2,4,4,1,4,0,0,0,0,0
9,1,2,2,2,4,4,53,1,3,2,2,0,20,5790.39631979892,2,0,1,1,0,4,2,2,4,1,4,0,0,0,0,0
9,1,2,1,4,5,2,65,0,5,1,4,0,10,23041.542977096,2,0,1,2,7,0,2,2,4,1,4,0,0,0,0,0
9,1,3,2,1,1,1,54,0,3,1,4,0,8,13286.0854540784,11,0,1,1,28,0,2,2,4,4,4,0,0,0,0,0
10,2,2,1,7,5,3,33,1,5,2,4,0,35,12792.2572674515,2,0,1,1,5,0,2,2,2,2,4,0,0,0,0,0
7,1,2,1,6,3,3,40,0,2,2,3,0,5,7154.12204774696,3,0,2,1,0,0,2,2,4,1,4,0,0,0,0,0
9,1,2,1,3,5,5,20,1,3,2,2,0,45,2403.51882858816,3,0,2,1,15,0,1,2,2,3,4,0,0,0,0,0
6,1,2,2,2,3,2,28,1,5,2,4,0,17,15678.3447130538,2,0,1,2,5,0,2,2,1,3,4,0,0,0,0,0
10,1,3,1,6,4,4,34,1,4,2,4,0,40,11023.881487598,2,1,1,1,5,0,2,2,3,1,3,0,0,0,0,0
8,1,3,1,5,4,2,41,1,4,2,4,0,7,9256.04968656392,3,0,2,1,6,0,3,2,2,1,3,0,0,0,0,0
8,1,3,1,5,1,1,29,0,3,2,4,0,30,8399.2029955691,4,0,3,2,0,0,2,3,4,1,4,0,0,0,0,0
6,1,3,1,4,3,3,23,1,4,2,1,0,28,8624.65490755899,3,0,3,1,0,3,2,3,2,1,4,1,0,0,0,0
7,1,1,1,6,1,3,58,1,3,2,4,0,20,30417.9470464778,1,0,1,1,14,0,2,1,4,4,4,0,0,0,0,0
8,1,3,1,6,4,3,41,1,5,2,4,0,5,11871.9742354083,2,0,1,1,4,0,2,2,3,2,4,0,0,0,0,0
7,2,3,1,4,2,3,39,0,4,2,4,0,10,23586.8185874392,1,0,1,1,4,0,3,2,4,4,4,0,1,0,0,0
6,1,2,1,7,3,3,24,0,2,2,1,0,10,4229.7630066346,2,0,6,2,2,0,3,2,3,1,2,0,0,0,0,0
8,1,3,1,6,1,3,39,0,4,2,4,0,25,7326.3668907295,2,1,1,1,5,0,2,2,2,3,4,0,0,0,0,0
8,1,3,2,2,3,3,44,0,5,2,4,0,12,14296.0483379056,4,0,1,1,14,0,3,3,4,4,4,0,0,0,0,0
7,1,4,1,3,2,3,45,0,3,2,4,0,30,19096.3071785173,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
3,2,2,1,7,3,2,39,0,5,2,4,0,20,12000.0,2,0,1,1,2,0,2,2,1,4,4,0,1,0,0,0
8,1,2,2,1,2,2,60,0,3,2,4,0,2,7729.99131305048,2,0,2,1,0,0,3,2,4,4,4,0,0,0,0,0
11,2,2,1,6,3,3,47,1,5,2,1,0,28,4162.6272025528,2,0,2,2,4,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,4,2,2,60,1,3,1,2,0,90,30479.5906822372,2,0,1,1,7,0,2,2,4,3,4,0,0,0,0,0
10,1,4,1,5,4,4,45,0,4,2,4,0,21,9007.63636363636,3,0,2,1,4,0,3,2,4,3,4,0,0,0,0,0
11,1,4,1,8,1,2,59,0,4,2,3,0,20,5366.26665764413,4,0,1,1,0,0,2,4,1,4,4,0,1,0,0,0
7,1,2,1,5,4,3,42,0,3,1,1,0,30,11231.576409943,3,0,1,1,1,0,3,2,3,3,1,0,0,0,0,0
6,1,2,1,3,2,3,54,1,5,2,2,0,5,2273.44788381082,3,0,1,1,1,0,2,2,4,4,4,0,0,0,0,0
10,1,4,1,7,3,3,45,1,5,2,4,0,20,6898.88781218908,4,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
8,2,1,1,6,3,4,43,1,4,2,4,0,20,5831.57523540781,1,0,1,1,3,0,2,1,3,2,2,0,0,0,0,0
7,1,3,1,6,3,3,49,1,3,2,4,0,15,18736.7329090834,4,0,1,1,0,0,2,3,4,3,4,0,0,0,0,0
6,1,2,1,6,2,3,49,1,4,1,4,0,7,11560.0351913022,3,0,1,1,3,0,2,1,4,1,4,0,0,0,0,0
8,2,2,2,1,5,5,30,1,5,2,4,0,100,14389.6110350845,2,0,1,1,30,0,2,2,1,4,4,0,0,0,0,0
10,1,4,1,5,2,3,19,1,3,2,1,0,20,10679.855775722,6,0,3,2,5,0,2,4,3,1,4,0,0,0,0,0
6,2,2,1,5,3,3,32,0,4,2,1,0,25,10158.741896468,2,0,1,1,7,0,3,2,2,2,2,0,0,0,0,0
9,1,2,1,5,5,3,31,1,5,1,4,0,5,15959.1324770714,2,0,1,1,1,0,3,2,3,3,3,0,1,0,0,0
7,1,3,2,2,4,4,53,0,4,2,4,0,40,12966.9500085157,4,0,1,1,3,0,2,3,4,1,4,0,0,0,0,0
9,1,3,1,3,4,4,47,0,4,2,4,0,40,9612.78774685733,2,0,1,1,7,0,3,2,4,4,4,0,0,0,0,0
7,2,3,1,6,4,3,36,0,5,2,4,0,60,23840.4798945631,2,0,1,1,4,0,2,2,3,3,2,0,1,0,0,0
7,1,3,1,3,1,3,56,1,3,2,3,0,20,30858.0,4,0,1,1,6,0,2,2,2,4,3,0,0,0,0,0
5,1,5,1,4,2,4,60,1,4,2,4,0,45,135.137343125128,2,0,1,1,5,0,2,2,2,1,4,1,0,0,0,0
10,1,2,1,4,4,3,61,1,3,2,2,0,15,7919.25717121445,3,0,2,1,0,0,2,2,1,4,4,0,0,0,0,0
6,2,2,1,7,2,3,67,0,5,2,4,0,25,3125.84041340834,1,0,1,1,2,0,2,2,2,4,4,0,0,0,0,0
5,1,2,1,6,1,2,40,1,3,2,2,0,50,11906.6758008584,3,0,1,1,0,0,2,2,3,1,2,0,0,0,0,0
1,1,1,2,2,1,1,49,1,5,2,1,0,30,33414.046433101,2,0,1,1,32,0,3,1,4,3,2,0,0,0,0,0
6,1,3,1,4,2,2,26,1,4,2,1,0,55,21728.722123678,5,1,1,1,0,0,2,2,2,1,4,0,0,0,0,0
4,1,2,2,1,5,4,65,1,4,2,4,0,15,9327.09789807894,2,0,1,1,2,0,2,2,2,3,4,0,0,0,0,0
6,1,1,1,3,2,2,71,1,3,2,2,0,15,7940.81672115499,1,0,1,2,0,0,2,1,1,4,4,0,0,0,0,0
6,1,1,1,5,2,2,39,1,3,1,1,0,14,10349.4716578807,1,0,1,1,0,0,1,1,4,1,4,0,0,0,0,0
5,1,2,1,4,5,5,31,1,5,1,4,0,45,11331.5395706901,2,0,1,2,2,0,1,2,2,3,2,0,0,0,0,0
8,1,2,1,4,1,2,59,1,3,2,4,0,20,16909.9852628707,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
10,2,1,1,7,2,1,34,0,5,2,4,0,30,3939.01579330236,1,0,1,1,4,0,3,1,2,1,4,0,1,0,0,0
6,1,4,2,1,1,1,55,1,3,2,4,0,8,4149.86901475821,5,0,1,1,25,1,3,4,4,1,3,0,0,0,0,0
8,1,3,1,3,1,3,54,0,4,1,1,0,35,27457.2967645338,4,0,1,1,16,0,3,3,4,4,4,0,0,0,0,0
8,1,4,1,6,3,4,38,1,5,2,4,0,10,19737.8142140995,2,0,1,1,4,0,3,2,1,4,4,0,0,0,0,0
10,1,2,1,5,1,2,35,0,4,2,4,0,65,876.443152505166,2,0,1,1,40,0,2,2,2,1,3,0,0,0,0,0
1,2,3,1,6,3,2,34,1,3,2,4,0,15,12138.212330506,1,0,1,2,5,0,2,1,4,1,4,0,0,0,0,0
6,1,2,1,6,2,2,50,1,2,2,2,0,20,26414.6918114326,3,0,2,1,3,0,3,2,1,3,4,0,0,0,0,0
6,1,2,1,3,2,2,67,0,3,2,4,0,35,13321.7786682926,2,0,1,1,14,0,2,2,2,3,4,0,0,0,0,0
9,2,2,1,6,5,3,23,1,4,2,4,0,25,9326.56734775698,2,0,1,1,2,0,3,2,2,1,2,0,0,0,0,0
10,1,2,1,2,1,2,54,0,2,2,2,0,35,18721.985416535,3,0,2,1,14,0,2,2,2,1,4,0,0,0,0,0
6,2,2,1,7,4,4,34,1,5,2,2,0,15,2556.29252814007,2,0,1,1,4,4,2,2,3,1,3,0,0,0,0,0
11,1,3,1,5,3,4,47,1,5,2,4,0,15,31370.6700091531,3,0,1,1,7,0,3,2,4,4,4,0,0,0,0,0
8,2,1,1,3,4,4,24,1,4,2,3,0,15,9142.9203475633,1,0,1,1,1,0,1,1,1,2,4,1,0,0,0,0
11,1,2,1,4,3,2,42,1,5,2,4,0,8,17835.4416775633,6,0,1,1,12,0,3,2,3,3,3,0,0,0,0,0
11,1,2,1,3,3,2,58,1,5,2,4,0,12,13812.2797123162,2,0,1,2,5,0,3,2,3,3,3,0,0,0,0,0
7,1,2,1,6,4,4,61,0,3,2,4,0,45,7417.92016520863,2,0,1,1,10,0,2,2,4,2,2,0,0,0,0,0
8,1,2,1,5,4,4,59,1,5,2,4,0,17,23450.1685757313,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
5,2,1,2,4,3,3,32,0,4,2,4,0,2,18323.5969983757,1,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
5,1,2,1,6,1,3,47,1,2,2,2,0,20,11735.0235150592,4,0,1,1,7,0,2,2,4,4,4,0,0,0,0,0
9,1,2,1,6,4,2,33,1,5,1,4,0,5,14588.0632139563,2,0,2,1,7,0,2,2,3,1,2,0,0,0,0,0
7,1,4,1,5,1,1,36,1,5,1,4,0,20,16182.1584294409,2,2,1,1,20,0,2,2,4,4,4,0,0,0,0,0
11,2,1,1,5,4,3,45,0,4,2,3,0,45,17593.5445247844,1,0,1,1,3,0,2,1,3,2,3,0,0,0,0,0
8,1,4,1,4,5,4,39,1,4,2,4,0,20,24595.0940580725,2,0,1,2,5,0,3,2,2,1,3,0,0,0,0,0
10,2,5,1,1,3,3,38,1,4,2,4,0,40,35408.4282336297,2,0,1,1,7,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,5,2,3,31,0,5,2,4,0,20,15200.7108050931,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
7,1,5,1,4,2,2,48,1,5,1,4,0,45,24006.9701877834,2,0,1,2,5,3,3,3,4,4,3,0,0,0,0,0
5,2,1,1,8,2,3,35,1,5,2,4,0,15,9295.96960357802,1,0,1,1,10,0,3,1,3,1,3,0,0,0,0,0
8,1,2,1,4,2,4,52,0,4,2,3,0,15,10032.6253115201,3,0,1,1,0,0,2,2,4,2,4,0,0,0,0,0
7,2,3,1,7,4,2,34,0,5,2,4,0,25,7733.18630129129,1,1,2,1,5,0,1,2,4,1,4,0,1,0,0,0
3,1,1,2,1,3,4,68,0,4,2,1,0,10,8678.24025391428,2,0,1,1,12,0,2,1,4,1,2,0,0,0,0,0
7,1,2,1,1,1,2,33,1,4,2,1,0,15,7129.89500770225,2,0,1,1,1,0,2,2,4,4,4,0,0,0,0,0
8,1,3,1,6,2,2,61,0,2,2,3,0,60,7255.25069957892,2,0,2,1,0,0,2,3,2,4,4,0,0,0,0,0
6,1,1,1,5,1,2,59,1,3,2,4,0,30,14473.9029042422,1,0,1,1,0,0,2,1,4,2,4,0,0,0,0,0
4,2,2,1,4,3,2,35,1,3,1,1,0,12,16356.7858601673,1,1,1,2,5,0,2,1,4,4,4,0,0,0,0,0
8,1,2,1,5,5,3,60,0,3,2,4,0,12,16440.0,2,0,1,1,5,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,8,5,3,53,0,4,2,3,0,60,15050.2937848263,3,0,1,1,20,0,3,2,4,4,4,0,0,0,0,0
8,1,2,1,5,4,4,55,1,4,2,4,0,25,11061.8405185295,3,0,1,1,2,0,2,2,1,1,4,0,0,0,0,0
7,1,4,2,1,2,3,49,1,2,2,2,0,30,28485.1821302537,3,0,1,1,0,0,2,3,4,4,4,0,0,0,0,0
11,1,2,1,6,3,3,60,0,5,2,4,0,50,3828.31837135684,2,0,1,1,7,0,2,2,1,4,4,0,0,0,0,0
8,1,3,2,2,4,3,55,1,5,2,4,0,5,32520.5542251982,6,0,1,1,4,0,3,3,4,1,4,0,0,0,0,0
7,1,4,1,2,2,2,40,0,5,2,4,0,30,4172.99979608561,2,0,1,1,7,0,2,2,3,2,4,0,1,0,0,0
7,1,1,1,6,2,3,53,0,5,2,1,0,20,2819.31570141499,2,0,1,1,10,9,3,1,3,3,3,0,0,0,0,0
11,1,1,1,6,5,5,56,1,5,2,4,0,15,7046.01894610946,1,0,1,1,0,0,3,1,2,4,4,0,0,0,0,0
10,1,2,1,5,5,3,82,0,5,2,4,0,18,8909.45390449316,2,0,1,1,5,0,2,2,1,4,4,0,0,0,0,0
5,2,2,1,6,4,3,25,1,4,2,1,0,25,28758.8853831595,2,0,1,1,14,0,2,2,3,4,4,0,1,0,0,0
11,1,2,1,6,5,5,38,1,5,2,4,0,20,3662.15867450904,3,0,2,1,7,0,2,2,4,2,4,0,0,0,0,0
9,1,2,1,4,4,3,33,1,5,2,4,0,30,17749.3275250141,2,0,1,1,2,0,3,2,3,4,2,0,0,0,0,0
4,1,3,1,7,1,1,63,0,2,2,3,0,12,2126.53398897942,3,0,1,1,7,1,2,3,1,4,4,0,1,0,0,0
11,1,1,2,2,3,4,32,1,5,2,4,0,20,14405.7410771544,1,0,1,1,2,0,2,1,2,1,3,0,0,0,0,0
5,2,5,1,5,2,2,22,0,5,2,4,0,50,6000.0,7,0,3,1,0,0,2,5,4,4,4,0,0,0,0,0
6,1,2,2,2,4,3,66,0,2,2,1,0,23,12000.0,5,0,2,2,0,0,2,2,2,1,4,0,0,0,0,0
11,1,4,1,6,5,2,54,0,5,2,4,0,45,9251.34438755453,2,0,1,1,2,0,2,2,3,2,4,0,0,0,0,0
11,1,2,1,4,5,4,59,0,5,2,4,0,12,11552.7999925887,3,0,1,1,20,0,3,2,4,3,2,0,0,0,0,0
8,1,2,1,6,3,3,57,1,5,2,4,0,6,3655.31590533862,2,0,1,1,7,0,2,2,2,1,2,0,0,0,0,0
11,1,4,2,1,3,2,36,0,3,2,4,0,10,36650.131053646,2,1,2,1,0,0,2,2,2,1,4,0,0,0,0,0
9,1,2,1,6,4,4,35,1,4,2,4,0,5,4118.11237820492,3,0,1,1,4,3,3,2,3,3,3,0,0,0,0,0
8,1,2,1,1,3,3,58,0,4,2,4,0,20,13498.509716784,1,0,2,1,2,0,2,2,1,4,4,0,0,0,0,0
8,1,2,1,3,2,2,54,0,4,2,4,0,35,9947.88641063297,4,0,1,1,3,0,2,2,4,2,4,0,0,0,0,0
11,1,2,1,6,4,4,38,1,5,2,4,0,8,4577.48611239062,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
5,2,1,1,2,1,1,62,0,3,2,4,0,45,25861.3344185185,2,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
10,1,2,1,5,5,5,58,1,5,2,4,0,20,7182.11814453657,2,0,1,1,4,0,3,2,4,3,4,0,0,0,0,0
7,1,3,2,1,2,3,58,1,2,2,2,0,8,7008.48443654895,3,0,1,1,0,0,2,3,2,4,4,0,0,0,0,0
6,1,3,1,5,4,4,53,1,3,2,2,0,30,13310.2229134028,3,0,4,1,3,0,2,3,4,4,4,0,0,0,0,0
7,1,2,1,5,2,4,70,0,4,2,4,0,20,2054.92106522759,2,0,1,1,6,0,1,2,2,4,4,0,0,0,0,0
11,1,2,1,6,4,4,69,0,5,2,4,0,20,14304.3057430213,3,0,1,1,11,0,3,2,3,1,3,0,0,0,0,0
8,1,3,1,7,3,4,34,1,4,2,4,0,10,11789.5817080486,5,0,1,2,0,0,3,2,4,1,4,0,0,0,0,0
7,1,2,2,2,2,1,60,1,5,2,4,0,50,10686.4037261271,2,0,1,2,5,0,2,2,3,4,4,0,0,0,0,0
10,2,1,1,8,5,5,39,0,4,2,4,0,45,10451.2904229771,1,0,1,1,5,0,3,1,3,3,3,0,0,0,0,0
6,1,2,2,1,2,3,27,0,2,2,1,0,30,18011.5993210488,7,0,1,1,30,0,3,2,4,4,2,0,0,0,0,0
6,1,3,1,4,3,4,30,1,4,2,1,0,50,23582.4290824767,1,2,1,1,0,0,1,1,3,1,2,0,1,0,0,0
7,1,5,1,3,5,2,41,1,3,2,1,0,16,20477.9708918225,3,0,1,1,0,0,1,2,4,3,4,0,0,0,0,0
7,1,2,1,4,3,3,56,1,3,2,4,0,5,9804.0,3,0,1,2,8,5,2,2,4,4,4,0,0,0,0,0
7,1,2,2,2,4,3,50,0,3,2,3,0,17,13678.498493055,2,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
11,1,5,1,6,3,3,54,0,5,2,4,0,25,15145.1048432844,3,0,2,1,7,0,2,3,3,4,1,0,0,0,0,0
8,1,2,1,4,2,2,39,1,4,1,3,0,5,315.37341468175,3,0,2,2,0,0,3,2,4,1,4,0,0,0,0,0
5,2,1,1,4,5,4,47,1,4,2,2,0,15,10688.3748647728,1,0,1,1,0,0,2,1,3,3,2,0,0,0,0,0
10,1,4,2,2,5,5,44,1,5,2,3,0,6,16169.1592859709,3,0,2,1,17,0,2,2,4,3,4,0,0,0,0,0
6,1,1,1,6,4,4,59,0,5,1,4,0,50,15505.4400732692,2,0,1,1,0,0,2,1,3,3,3,0,0,0,0,0
8,1,2,1,5,2,2,49,1,3,2,4,0,35,26240.9018507944,2,0,1,1,4,0,2,2,3,3,4,0,0,0,0,0
7,1,1,1,6,5,3,56,0,2,2,4,0,10,4500.0,3,0,1,1,5,0,2,1,3,1,4,0,0,0,0,1
10,1,2,2,1,1,2,48,0,3,2,3,0,20,186.53267120367,2,0,1,1,4,0,3,2,4,1,4,0,0,0,0,0
11,1,3,1,5,2,3,58,0,4,2,4,0,85,10964.5570097046,3,0,1,1,4,2,3,3,3,3,3,0,0,0,0,0
10,1,3,1,6,4,4,43,0,4,2,4,0,15,8508.46239352385,2,0,2,1,4,0,3,2,2,3,4,0,0,0,0,0
10,1,2,1,6,4,4,55,1,5,2,4,0,8,14925.6287827701,2,0,2,2,5,0,2,2,1,1,1,0,0,0,0,0
8,1,3,1,2,1,1,54,1,5,2,1,0,5,10051.5135309185,2,0,2,2,7,0,3,3,3,3,4,0,0,0,0,0
11,2,2,1,6,2,3,28,0,4,2,1,0,180,26161.919384824,2,0,2,1,7,5,3,2,2,4,2,0,0,0,0,0
5,1,2,1,5,5,2,46,0,5,2,4,0,35,20532.6503162792,1,0,1,1,18,5,3,1,1,4,4,0,0,0,0,0
8,1,2,2,1,2,2,66,1,3,2,4,0,22,10381.5224163664,2,0,2,1,4,0,1,2,4,4,4,0,0,0,0,0
7,1,3,2,2,3,3,41,1,3,2,4,0,60,47850.7854713139,2,0,1,1,20,0,3,2,4,4,4,0,0,0,0,0
9,1,2,1,6,2,2,46,1,4,1,4,0,6,5548.91926377629,3,0,1,1,0,3,2,2,3,1,3,0,0,0,0,0
11,1,5,1,4,2,3,52,1,3,2,4,0,55,35193.5113737502,5,0,2,1,3,0,3,4,2,3,4,0,0,0,0,0
7,1,1,1,6,1,3,65,1,4,2,4,0,35,4528.48940059208,1,0,1,1,0,0,1,1,3,1,4,0,0,0,0,0
11,1,2,1,5,3,3,64,0,5,2,4,0,15,16173.5315288877,3,0,1,1,10,0,2,2,4,1,4,0,0,0,0,0
8,1,3,1,6,2,4,53,0,3,2,4,0,5,9621.32578752893,3,0,4,1,0,0,2,3,1,4,4,0,0,0,0,0
9,1,3,2,2,4,3,52,0,4,2,4,0,105,39768.0,4,0,2,1,0,0,2,3,4,2,4,0,0,0,0,0
7,1,2,1,5,2,3,60,1,4,1,4,0,8,5673.67255056095,2,0,1,1,1,0,2,2,3,1,2,0,0,0,0,0
6,2,1,1,7,4,4,24,1,5,2,4,1,30,12155.6045051682,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
6,2,1,1,4,4,3,62,0,4,2,4,0,25,1399.6373514337,1,0,1,1,0,0,2,1,2,2,3,0,0,0,0,0
10,1,2,1,4,5,3,64,1,4,2,4,0,10,14230.7347381813,2,0,1,2,3,0,2,2,2,1,4,0,0,0,0,0
3,1,2,1,4,2,3,59,0,3,2,4,0,50,25495.5053133711,1,0,1,2,0,0,2,2,4,4,4,0,0,0,0,0
5,2,3,2,2,2,2,73,0,5,2,4,0,34,12202.5904123577,3,0,4,2,0,0,2,3,4,3,4,0,1,0,0,0
6,1,2,1,2,3,3,62,1,5,2,4,0,20,5673.39548182922,2,0,1,1,3,0,2,2,2,1,4,0,0,0,0,0
7,2,1,1,2,5,5,56,0,5,2,4,0,5,15410.7891724237,1,0,1,1,0,0,2,1,2,3,3,0,0,0,0,0
10,1,2,2,2,3,3,53,1,3,1,4,0,140,12592.9988249638,2,0,2,1,40,0,2,2,3,3,2,0,0,0,0,0
6,1,3,2,1,4,2,59,0,3,2,2,0,60,14688.7771964132,4,0,1,1,7,0,2,3,4,1,2,0,0,0,0,0
11,1,5,2,2,1,1,49,1,5,2,4,0,10,14616.7239708331,2,1,1,1,10,0,2,3,2,1,1,0,0,0,0,0
4,2,3,1,6,3,2,32,1,5,2,3,0,40,10197.518752801,1,2,1,1,5,0,3,1,2,2,2,0,0,0,0,0
8,1,5,1,4,2,3,39,0,3,1,4,0,12,2727.0,3,1,1,1,1,0,2,2,3,3,3,0,0,0,0,0
6,2,2,1,2,1,4,40,1,3,2,4,0,30,11256.2014141198,2,0,5,1,40,0,1,2,2,1,2,0,0,0,0,0
10,1,3,1,4,2,2,64,0,4,2,4,0,45,24807.6219294795,3,0,1,1,5,0,2,3,3,1,4,0,1,0,0,0
6,2,2,1,5,4,4,28,0,2,1,4,0,20,15013.3725220855,2,0,2,1,1,1,2,2,2,4,4,0,0,0,0,0
11,1,2,2,3,2,3,52,0,4,2,4,0,25,8139.04188711559,2,0,1,1,7,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,4,2,4,63,0,4,2,3,0,45,11044.242765731,3,0,1,1,9,0,3,2,4,3,4,0,0,0,0,0
11,1,4,1,5,1,3,54,0,4,1,4,0,50,15595.6317389401,4,0,1,1,7,0,2,2,2,3,4,0,0,0,0,1
7,1,4,1,6,2,2,29,1,5,2,4,0,8,9260.98294702699,2,2,1,1,4,0,2,2,3,1,4,0,0,0,0,0
7,1,1,1,6,2,2,41,0,3,2,3,0,15,12737.3135907321,2,0,1,1,0,0,3,1,4,4,4,0,0,0,0,0
